match_id,Mean_Price,Median_Price,Std_Price,Min_Price,Max_Price,Store_Count,Product_Name,Category,Brand,Median_Quantity,Price_Range,Price_Spread_Ratio,CV,IQR
3197,7160.0,7160.0,0.0,7160.0,7160.0,1,LOACKER QUADRATINI WAFER PEANUT BUTTER 125 GM,Snacks & Confectioneries,loacker,0.125,0.0,1.0,0.0,0.0
3198,3655.56,3655.56,0.0,3655.56,3655.56,1,SUPERSEEDS PEANUT BUTTER 450 GM,Breakfast,superseeds,0.45,0.0,1.0,0.0,0.0
3199,2400.0,2400.0,0.0,2400.0,2400.0,1,KERNEL POP SNACK PACK BUTTER SCOTCH 50 GM,Snacks & Confectioneries,kernel,0.05,0.0,1.0,0.0,0.0
3200,4000.0,4000.0,0.0,4000.0,4000.0,1,KERNEL POP SNACK PACK BUTTER 15 GM,Snacks & Confectioneries,kernel,0.015,0.0,1.0,0.0,0.0
3201,3666.67,3666.67,0.0,3666.67,3666.67,1,KERNEL POP SNACK PACK BUTTER 30 GM,Snacks & Confectioneries,kernel,0.03,0.0,1.0,0.0,0.0
3202,2400.0,2400.0,0.0,2400.0,2400.0,1,KORNEEZ BUTTER SCOTCH POPCORN 50GM,Snacks & Confectioneries,korneez,0.05,0.0,1.0,0.0,0.0
3203,1777.78,1777.78,0.0,1777.78,1777.78,1,KERNEL POPCORN BUTTER 90 GM,Snacks & Confectioneries,kernel,0.09,0.0,1.0,0.0,0.0
3204,1722.22,1722.22,0.0,1722.22,1722.22,1,KERNEL POPCORN BUTTER 270 GM,Snacks & Confectioneries,kernel,0.27,0.0,1.0,0.0,0.0
3205,1895.0,1895.0,0.0,1895.0,1895.0,1,Haleeb Premium Butter 200GM,,haleeb,0.2,0.0,1.0,0.0,0.0
3206,763.36,763.36,0.0,763.36,763.36,1,PEEK FREANS BUTTER PUFF HR 52.4 GM,Snacks & Confectioneries,peek freans,0.0524,0.0,1.0,0.0,0.0
3207,3263.16,3263.16,0.0,3263.16,3263.16,1,PREMA PURE BUTTER 190GM,Dairy,prema,0.19,0.0,1.0,0.0,0.0
3209,6650.0,6650.0,0.0,6650.0,6650.0,1,LURPAK BUTTER SIGHTLY SALTED 100 GM,Dairy,lurpak,0.1,0.0,1.0,0.0,0.0
3210,5680.0,5680.0,0.0,5680.0,5680.0,1,LURPAK BUTTER SPREADABLE SLIGHTLY SALTED 250 GM,Dairy,lurpak,0.25,0.0,1.0,0.0,0.0
3211,5100.0,5100.0,1299.038105676658,3975.0,6225.0,1,LURPAK BUTTER SLIGHTLY SALTED 200 GM,Dairy,lurpak,0.2,2250.0,1.5660377358490567,0.25471335405424667,2250.0
3212,5250.0,5250.0,0.0,5250.0,5250.0,1,LURPAK BUTTER SLIGHTLY SALTED 500 GM,Dairy,lurpak,0.5,0.0,1.0,0.0,0.0
3213,1825.0,1825.0,0.0,1825.0,1825.0,1,FARMLAND YELLOW SALTED BUTTER 200 GM,Dairy,farmland,0.2,0.0,1.0,0.0,0.0
3214,6875.0,6875.0,0.0,6875.0,6875.0,1,FF SALTED BUTTER 8 GM,Dairy,farm field,0.008,0.0,1.0,0.0,0.0
3215,4100.0,4100.0,0.0,4100.0,4100.0,1,ADAMS SALTED BUTTER 50GM,Dairy,adams,0.05,0.0,1.0,0.0,0.0
3216,6087.5,6087.5,0.0,6087.5,6087.5,1,FRESH ST BUTTER SALTED 80 GM,Dairy,fresh,0.08,0.0,1.0,0.0,0.0
3217,3750.0,3990.0,371.806401235912,3270.0,3990.0,1,FF UN-SALTED BUTTER 100 GM,Dairy,farm fields,0.1,720.0,1.2201834862385321,0.09914837366290986,540.0
3218,3115.0,3115.0,0.0,3115.0,3115.0,1,FRESH ST BUTTER SALTED 200GM,Dairy,fresh,0.2,0.0,1.0,0.0,0.0
3219,3580.0,3580.0,0.0,3580.0,3580.0,1,FF UN-SALTED BUTTER 250 GM,Dairy,farm fields,0.25,0.0,1.0,0.0,0.0
3220,2980.0,2980.0,0.0,2980.0,2980.0,1,FF UN-SALTED BUTTER 500 GM,Dairy,farm fields,0.5,0.0,1.0,0.0,0.0
3221,2990.0,2990.0,0.0,2990.0,2990.0,1,FF UN-SALTED BUTTER 1000 GM,Dairy,farm fields,1.0,0.0,1.0,0.0,0.0
3222,5680.0,5680.0,0.0,5680.0,5680.0,1,LURPAK BUTTER SPREADABLE UNSALTED 250 GM,Dairy,lurpak,0.25,0.0,1.0,0.0,0.0
3223,3225.0,3225.0,0.0,3225.0,3225.0,1,ADAMS UNSALTED WHITE BUTTER 200 GM,Dairy,adams,0.2,0.0,1.0,0.0,0.0
3224,3270.0,3270.0,0.0,3270.0,3270.0,1,FRESH ST BUTTER UNSALTED 100 GM,Dairy,fresh st,0.1,0.0,1.0,0.0,0.0
3225,4438.333333333333,3975.0,1436.3936322146053,3115.0,6225.0,1,NURPUR BUTTER UNSALTED 200GM,Dairy,nurpur,0.2,3110.0,1.9983948635634028,0.3236335633979584,2332.5
3226,5987.5,5987.5,0.0,5987.5,5987.5,1,LURPAK BUTTER UNSALTED 400 GM,Dairy,lurpak,0.4,0.0,1.0,0.0,0.0
3227,7000.0,7000.0,0.0,7000.0,7000.0,1,NURPUR BUTTER 10GM,Dairy,nurpur,0.01,0.0,1.0,0.0,0.0
3228,5200.0,5200.0,0.0,5200.0,5200.0,1,NURPUR BUTTER 50 GM,Dairy,nurpur,0.05,0.0,1.0,0.0,0.0
3229,3800.0,3800.0,404.14518843273805,3450.0,4150.0,1,NURPUR BUTTER 100 GM,Dairy,nurpur,0.1,700.0,1.2028985507246377,0.1063539969559837,700.0
3230,3600.0,3600.0,433.0127018922193,3225.0,3975.0,1,NURPUR BUTTER 200 GM,Dairy,nurpur,0.2,750.0,1.2325581395348837,0.12028130608117203,750.0
3231,2875.0,2875.0,0.0,2875.0,2875.0,1,ADAMS BUTTER 1 KG,Dairy,adams,1.0,0.0,1.0,0.0,0.0
3232,2690.0,2690.0,0.0,2690.0,2690.0,1,MAHI BUTTERFLY PRAWN GARLIC N CORIANDER 500 GM,Food & Beverages,mahi,0.5,0.0,1.0,0.0,0.0
3233,2150.0,2150.0,0.0,2150.0,2150.0,1,MAHI BUTTERFLY PRAWN MED ORIGINAL 500 GM,Food & Beverages,mahi,0.5,0.0,1.0,0.0,0.0
3234,2690.0,2690.0,0.0,2690.0,2690.0,1,MAHI BUTTERFLY PRAWN HOT N SPICY 500 GM,Food & Beverages,mahi,0.5,0.0,1.0,0.0,0.0
3236,1035.31,1035.31,0.0,1035.31,1035.31,1,SALMANS BUTTERSCOTCH TOPPING 623 ML,Food & Beverages,salmans,0.623,0.0,1.0,0.0,0.0
3237,10585.11,10585.11,0.0,10585.11,10585.11,1,NESTLE MILKYBAR MILK BUTTON POUCH 94 GM,Snacks & Confectioneries,nestle,0.094,0.0,1.0,0.0,0.0
3238,1000.0,1000.0,0.0,1000.0,1000.0,1,WALLS PADDLE POP BUZZY 50 ML,Food & Beverages,walls,0.05,0.0,1.0,0.0,0.0
3239,148.0,148.0,0.0,148.0,148.0,1,Chinese Cabbage Per 250GM,,metro fv,0.25,0.0,1.0,0.0,0.0
3244,4725.0,4725.0,0.0,4725.0,4725.0,1,FINI JELLY SOUR STRAWBERRY MINI CABLES 200 GM,Snacks & Confectioneries,al fatah,0.2,0.0,1.0,0.0,0.0
3245,5266.67,5266.67,0.0,5266.67,5266.67,1,FINI JELLY GALAXY MIX RED CABLES 75 GM,Snacks & Confectioneries,fini,0.075,0.0,1.0,0.0,0.0
3249,9950.0,9950.0,0.0,9950.0,9950.0,1,VALOR DARK CHOCOLATE 70% CACAO WITH ORANGE 100 GM,Snacks & Confectioneries,valor,0.1,0.0,1.0,0.0,0.0
3250,9950.0,9950.0,0.0,9950.0,9950.0,1,VALOR DARK CHOCOLATE 70% CACAO WITH RASPBERRY 100 GM,Snacks & Confectioneries,valor,0.1,0.0,1.0,0.0,0.0
3251,13266.67,13266.67,0.0,13266.67,13266.67,1,TORRAS DARK CHOCOLATE 72% CACAO 75G,Snacks & Confectioneries,torras,0.075,0.0,1.0,0.0,0.0
3252,6083.33,6083.33,0.0,6083.33,6083.33,1,GASTONE LAGO WAFFER POKER SUGAR FREE CACAO CREAM 180 GM,Snacks & Confectioneries,gastone,0.18,0.0,1.0,0.0,0.0
3253,5250.0,5250.0,0.0,5250.0,5250.0,1,GASTONE LAGO WAFFER POKER CACAO CREAM 180 GM,Snacks & Confectioneries,gastone,0.18,0.0,1.0,0.0,0.0
3254,10360.0,10360.0,0.0,10360.0,10360.0,1,GASTONE LAGO WAFER MINI ROLL CACAO 125 GM,Snacks & Confectioneries,gastone,0.125,0.0,1.0,0.0,0.0
3255,5555.56,5555.56,0.0,5555.56,5555.56,1,GASTONE LAGO WAFER POKER CACAO 45 GM,Snacks & Confectioneries,gastone,0.045,0.0,1.0,0.0,0.0
3256,4966.67,4966.67,0.0,4966.67,4966.67,1,GASTONE LAGO WAFER POKER CACAO 150 GM,Snacks & Confectioneries,gastone,0.15,0.0,1.0,0.0,0.0
3257,7444.44,7444.44,0.0,7444.44,7444.44,1,BALOCCO SNACK WAFER CACAO 45 GM,Snacks & Confectioneries,balocco,0.045,0.0,1.0,0.0,0.0
3258,5685.71,5685.71,0.0,5685.71,5685.71,1,BALOCCO SNACK WAFER CACAO 175 GM,Snacks & Confectioneries,balocco,0.175,0.0,1.0,0.0,0.0
3259,6780.0,6780.0,0.0,6780.0,6780.0,1,BALOCCO WAFERS CACAO 250 GM,Snacks & Confectioneries,balocco,0.25,0.0,1.0,0.0,0.0
3260,5013.26,5013.26,0.0,5013.26,5013.26,1,CADBURY DAIRY MILK CHOCOLATE OREO MINIS POUCH 188.5 GM,Snacks & Confectioneries,dairy milk,0.1885,0.0,1.0,0.0,0.0
3261,3565.4,3565.4,0.0,3565.4,3565.4,1,FRESH ST SALAD DRESSING CAEASAR 237 ML,Food & Beverages,fresh,0.237,0.0,1.0,0.0,0.0
3262,5599.25,5599.25,0.0,5599.25,5599.25,1,AMERICAN GARDEN DRESSING SPREAD CREAMY CAESAR 267 ML,Food & Beverages,american garden,0.267,0.0,1.0,0.0,0.0
3263,14958.33,14958.33,0.0,14958.33,14958.33,1,ELIT TRUFFLE CHOCOLATE CAFE 120 GM,Snacks & Confectioneries,elit,0.12,0.0,1.0,0.0,0.0
3264,10975.0,10975.0,0.0,10975.0,10975.0,1,ELIT TRUFFLE CHOCOLATE CAFE 200 GM,Snacks & Confectioneries,elit,0.2,0.0,1.0,0.0,0.0
3265,4259.26,4259.26,0.0,4259.26,4259.26,1,INDOCAFE CAFFEE MIX RICH & STRONG FIRST CLASS 135 GM,Food & Beverages,indocafe,0.135,0.0,1.0,0.0,0.0
3266,560.0,560.0,0.0,560.0,560.0,1,BAKE PARLOR CAJUN SPAGHETTI 250 GM,Food & Beverages,bake parlor,0.25,0.0,1.0,0.0,0.0
3267,4818.18,4818.18,0.0,4818.18,4818.18,1,EURO CAKE LOVA CHOCLATE MOLTEN CAKE 55GM,Snacks & Confectioneries,euro,0.055,0.0,1.0,0.0,0.0
3268,4326.09,4326.09,0.0,4326.09,4326.09,1,AMERICAN KUISINE SUGAR FREE POUND CAKE CAKE CHOCOLATE 230GM,Snacks & Confectioneries,american kuisine,0.23,0.0,1.0,0.0,0.0
3271,3466.67,3466.67,0.0,3466.67,3466.67,1,THE CHEESE CAKE FACTORY ORIGINAL CHEESE CAKE 6INCH 1.5LB,Dairy,cheese factoey,1.5,0.0,1.0,0.0,0.0
3272,4400.0,4400.0,0.0,4400.0,4400.0,1,EURO CAKE ZOOGO CAKES DOUBLE CHOCOLATE  50 GM,Snacks & Confectioneries,euro,0.05,0.0,1.0,0.0,0.0
3273,12307.69,12307.69,0.0,12307.69,12307.69,1,PEAK FREANS CAKE UP CARAMEL RS.20 PROMO 19.5 GM BOX 12PC,Snacks & Confectioneries,peak,0.0195,0.0,1.0,0.0,0.0
3274,1282.05,1282.05,0.0,1282.05,1282.05,1,PEEK FREANS CAKE UP GOLDEN CARAMEL 19.5 GM,Snacks & Confectioneries,peek freans,0.0195,0.0,1.0,0.0,0.0
3275,5000.0,5000.0,0.0,5000.0,5000.0,1,JACK N JOY PANDA CAKE CARAMEL 25GM,Snacks & Confectioneries,jack,0.025,0.0,1.0,0.0,0.0
3276,6400.0,6400.0,0.0,6400.0,6400.0,1,AMERICAN KUISINE LAVA MOLTEN CAKE CARAMEL 50 GM,Snacks & Confectioneries,american,0.05,0.0,1.0,0.0,0.0
3277,4343.75,4343.75,0.0,4343.75,4343.75,1,NUTRI GLUTEN FREE CAKE RUSK CARDAMOM 160 GM,Snacks & Confectioneries,nutri gluten,0.16,0.0,1.0,0.0,0.0
3278,2653.33,2653.33,0.0,2653.33,2653.33,1,BETTY CROCKER SUPER MOIST CAKE MIX CARROT 375 GM,Food & Beverages,betty,0.375,0.0,1.0,0.0,0.0
3279,8750.0,8750.0,0.0,8750.0,8750.0,1,NUTRI GLUTEN FREE MUFF CAKE CARROT 100GM,Snacks & Confectioneries,nutri gluten,0.1,0.0,1.0,0.0,0.0
3280,2653.33,2653.33,0.0,2653.33,2653.33,1,BETTY CROCKER SUPER MOIST CAKE MIX CHERRY CHIP 375 GM,Food & Beverages,betty,0.375,0.0,1.0,0.0,0.0
3281,4107.14,4107.14,0.0,4107.14,4107.14,1,AMERICAN KUISINE TEDDY CAKE CHOCO CHIP 28GM,Snacks & Confectioneries,american kuisine,0.028,0.0,1.0,0.0,0.0
3282,1666.67,1666.67,0.0,1666.67,1666.67,1,BISCONNI CLASSIC CHOCOLATE CHIP CAKE 30 GM,Snacks & Confectioneries,bisconni,0.03,0.0,1.0,0.0,0.0
3283,1800.0,1800.0,0.0,1800.0,1800.0,1,HOPPERS TEDDY CAKE DOUBLE CHOCOLATE CHIP 25GM,Snacks & Confectioneries,hoppers,0.025,0.0,1.0,0.0,0.0
3284,1800.0,1800.0,0.0,1800.0,1800.0,1,HOPPERS TEDDY CAKE CHOCOLATE CHIP 25GM,Snacks & Confectioneries,hunters,0.025,0.0,1.0,0.0,0.0
3285,3611.11,3611.11,0.0,3611.11,3611.11,1,JACK N JOY TRIO MINI CAKE CHOCOLATE CHIP 36GM,Snacks & Confectioneries,jack & joy,0.036,0.0,1.0,0.0,0.0
3286,4375.0,4375.0,0.0,4375.0,4375.0,1,NUTRI GLUTEN FREE POUND CAKE CHOCOLATE CHIP 200 GM,Snacks & Confectioneries,nutri gluten,0.2,0.0,1.0,0.0,0.0
3287,2653.33,2653.33,0.0,2653.33,2653.33,1,BETTY CROCKER SUPER MOIST CAKE PARTY RAINBOW CHIP 375 GM,Food & Beverages,betty,0.375,0.0,1.0,0.0,0.0
3288,1040.0,1040.0,0.0,1040.0,1040.0,1,TREAT HOUSE DELUXE CAKE MIX CHOAOCLATE 250 GM,Food & Beverages,treat,0.25,0.0,1.0,0.0,0.0
3289,1666.67,1666.67,0.0,1666.67,1666.67,1,BISCONNI NOVITA CREAM ROLL CHOCO VANILLA CAKE 30 GM,Snacks & Confectioneries,bisconni,0.03,0.0,1.0,0.0,0.0
3290,1304.35,1304.35,0.0,1304.35,1304.35,1,BISCONNI FLO CAKE CHOCO VANILLA 23 GM,Snacks & Confectioneries,bisconni,0.023,0.0,1.0,0.0,0.0
3291,4107.14,4107.14,0.0,4107.14,4107.14,1,AMERICAN KUISINE CHOCO MONSTO CAKE 28GM,Snacks & Confectioneries,american kuisine,0.028,0.0,1.0,0.0,0.0
3292,39.17,39.17,0.0,39.17,39.17,1,LOTTE CAKE CHOCO PIE 6PCS PACK,Snacks & Confectioneries,lotte,6.0,0.0,1.0,0.0,0.0
3293,8750.0,8750.0,0.0,8750.0,8750.0,1,NUTRI GLUTEN FREE MUFF CAKE DOUBLE CHOCOCHIP 100GM,Snacks & Confectioneries,nutri gluten,0.1,0.0,1.0,0.0,0.0
3294,8750.0,8750.0,0.0,8750.0,8750.0,1,NUTRI GLUTEN FREE MUFF CAKE CHOCOCHIP 100GM,Snacks & Confectioneries,nutri gluten,0.1,0.0,1.0,0.0,0.0
3295,13333.33,13333.33,0.0,13333.33,13333.33,1,BISCONNI CHOCOLATE COATED CAKE 30GM BOX 8 PC,Snacks & Confectioneries,bisconni,0.03,0.0,1.0,0.0,0.0
3296,3272.73,3272.73,0.0,3272.73,3272.73,1,NUTRITIEN CRAVE MUFFINS TRIPLE CHOCOLATE CAKE 55 GM,Snacks & Confectioneries,nutritien,0.055,0.0,1.0,0.0,0.0
3297,3720.0,3720.0,0.0,3720.0,3720.0,1,BETTY CROCKER SUPER MOIST CAKE CHOCOLATE FUDGE 375 GM,Food & Beverages,betty,0.375,0.0,1.0,0.0,0.0
3298,3720.0,3720.0,0.0,3720.0,3720.0,1,BETTY CROCKER SUPER MOIST CAKE GERMAN CHOCOLATE 375 GM,Food & Beverages,betty,0.375,0.0,1.0,0.0,0.0
3299,3720.0,3720.0,0.0,3720.0,3720.0,1,BETTY CROCKER SUPER MOIST CAKE MIX MILK CHOCOLATE 375 GM,Food & Beverages,betty,0.375,0.0,1.0,0.0,0.0
3300,1209.3,1209.3,0.0,1209.3,1209.3,1,BAKEA CAKE MIX DARK CHOCOLATE 430GM,Food & Beverages,bakea,0.43,0.0,1.0,0.0,0.0
3301,4642.86,4642.86,0.0,4642.86,4642.86,1,AMERICAN KUISINE MUFFILLS DOUBLE CHOCOLATE CAKE 28 GM,Snacks & Confectioneries,american,0.028,0.0,1.0,0.0,0.0
3302,5468.75,5468.75,0.0,5468.75,5468.75,1,EURO MUFFIN CAKE DOUBLE CHOCOLATE PC 32 GM,Snacks & Confectioneries,euro,0.032,0.0,1.0,0.0,0.0
3303,1282.05,1282.05,0.0,1282.05,1282.05,1,PEEK FREANS CAKE UP DOUBLE CHOCOLATE 19.5 GM,Snacks & Confectioneries,peek freans,0.0195,0.0,1.0,0.0,0.0
3304,1304.35,1304.35,0.0,1304.35,1304.35,1,BISCONNI FLO CAKE CHOCOLATE HALF ROLL 23 GM,Snacks & Confectioneries,bisconni,0.023,0.0,1.0,0.0,0.0
3305,1111.11,1111.11,0.0,1111.11,1111.11,1,BISCONNI FLO CHOCOLATE CAKE 9 GM,Snacks & Confectioneries,bisconni,0.009,0.0,1.0,0.0,0.0
3306,3475.0,3475.0,0.0,3475.0,3475.0,1,LIFESTYLE GLUTEN FREE CHOCOLATE POUND CAKE 200 GM,Snacks & Confectioneries,lifestyle,0.2,0.0,1.0,0.0,0.0
3307,1189.02,1189.02,0.0,1189.02,1189.02,1,TREAT HOUSE CHOCOLATE MUG CAKE MIX 164 GM,Food & Beverages,treat,0.164,0.0,1.0,0.0,0.0
3308,3611.11,3611.11,0.0,3611.11,3611.11,1,JACK N JOY TRIO MINI CAKE CHOCOLATE 36GM,Snacks & Confectioneries,jack,0.036,0.0,1.0,0.0,0.0
3309,5000.0,5000.0,0.0,5000.0,5000.0,1,JACK N JOY TEDDY CAKE CHOCOLATE 25GM,Snacks & Confectioneries,jack,0.025,0.0,1.0,0.0,0.0
3310,4642.86,4642.86,0.0,4642.86,4642.86,1,AMERICAN KUISINE MUFFILLS CHOCOLATE CAKE 28 GM,Snacks & Confectioneries,american,0.028,0.0,1.0,0.0,0.0
3311,6400.0,6400.0,0.0,6400.0,6400.0,1,AMERICAN KUISINE LAVA MOLTEN CAKE CHOCOLATE 50 GM,Snacks & Confectioneries,american kuisine,0.05,0.0,1.0,0.0,0.0
3312,8375.0,8375.0,0.0,8375.0,8375.0,1,KRUNCHEES LOVA CAKE CHOCOLATE 40 GM,Snacks & Confectioneries,krunchees,0.04,0.0,1.0,0.0,0.0
3313,930.23,930.23,0.0,930.23,930.23,1,BAKEA CAKE MIX MILK CHOCOLATE 430GM,Food & Beverages,bakea,0.43,0.0,1.0,0.0,0.0
3314,1282.05,1282.05,0.0,1282.05,1282.05,1,PEEK FREANS CAKE UP MILKY CHOCOLATE 19.5 GM,Snacks & Confectioneries,peek freans,0.0195,0.0,1.0,0.0,0.0
3315,1012.0,1012.0,0.0,1012.0,1012.0,1,FF CHOCOLATE CAKE MIX 250 GM,Snacks & Confectioneries,ff,0.25,0.0,1.0,0.0,0.0
3316,4285.71,4285.71,0.0,4285.71,4285.71,1,KRUNCHEES PANDA CAKE CHOCOLATE 28 GM,Snacks & Confectioneries,krunchees,0.028,0.0,1.0,0.0,0.0
3317,2650.0,2650.0,0.0,2650.0,2650.0,1,AMERICAN KUISINE SWISS POUND CAKE CHOCOLATE 300GM,Snacks & Confectioneries,american kuisine,0.3,0.0,1.0,0.0,0.0
3318,4375.0,4375.0,0.0,4375.0,4375.0,1,NUTRI GLUTEN FREE POUND CAKE CHOCOLATE 200 GM,Snacks & Confectioneries,nutri gluten,0.2,0.0,1.0,0.0,0.0
3320,2833.33,2833.33,0.0,2833.33,2833.33,1,KRUNCHEES TWIN CAKE CHOCOLATE 30 GM,Snacks & Confectioneries,krunchees,0.03,0.0,1.0,0.0,0.0
3321,4107.14,4107.14,0.0,4107.14,4107.14,1,AMERICAN KUISINE COCO MONSTO CAKE 28GM,Snacks & Confectioneries,american kuisine,0.028,0.0,1.0,0.0,0.0
3322,8750.0,8750.0,0.0,8750.0,8750.0,1,NUTRI GLUTEN FREE MUFF CAKE COCONUT 100GM,Snacks & Confectioneries,nutri gluten,0.1,0.0,1.0,0.0,0.0
3323,3272.73,3272.73,0.0,3272.73,3272.73,1,NUTRITIEN CRAVE MUFFINS LOTUS TREAT CAKE 55 GM,Snacks & Confectioneries,nutritien,0.055,0.0,1.0,0.0,0.0
3324,3720.0,3720.0,0.0,3720.0,3720.0,1,BETTY CROCKER SUPER MOIST CAKE MIX DEVIL FOOD 375 GM,Food & Beverages,betty,0.375,0.0,1.0,0.0,0.0
3325,6341.18,6341.18,0.0,6341.18,6341.18,1,BETTY CROCKER YELLOW CAKE MIX GLUTEN FREE 425G,Food & Beverages,betty,0.425,0.0,1.0,0.0,0.0
3326,3720.0,3720.0,0.0,3720.0,3720.0,1,BETTY CROCKER SUPER MOIST CAKE MIX LEMON 375 GM,Food & Beverages,betty,0.375,0.0,1.0,0.0,0.0
3327,2653.33,2653.33,0.0,2653.33,2653.33,1,BETTY CROCKER SUPER MOIST CAKE MIX RED VELVET 375 GM,Food & Beverages,betty,0.375,0.0,1.0,0.0,0.0
3328,2653.33,2653.33,0.0,2653.33,2653.33,1,BETTY CROCKER SUPER MOIST CAKE MIX SPICE 375 GM,Food & Beverages,betty,0.375,0.0,1.0,0.0,0.0
3329,3720.0,3720.0,0.0,3720.0,3720.0,1,BETTY CROCKER SUPER MOIST CAKE MIX STRAWBERRY 375 GM,Food & Beverages,betty,0.375,0.0,1.0,0.0,0.0
3330,3720.0,3720.0,0.0,3720.0,3720.0,1,BETTY CROCKER SUPER MOIST CAKE MIX YELLOW 375 GM,Food & Beverages,betty,0.375,0.0,1.0,0.0,0.0
3331,3200.0,3200.0,0.0,3200.0,3200.0,1,EURO CAKE JUMBO CROISSANT HONEY FILLED PC 50 GM,Snacks & Confectioneries,euro,0.05,0.0,1.0,0.0,0.0
3332,7083.33,7083.33,0.0,7083.33,7083.33,1,SAM & GARDEN BE NATURAL STRAWBERRY CUP CAKE  12 GM,Snacks & Confectioneries,sam,0.012,0.0,1.0,0.0,0.0
3333,4535.71,4535.71,0.0,4535.71,4535.71,1,YOPOKKI JJAJANG TOPOKKI RICE CAKE CUP 140GM,Food & Beverages,yopokki,0.14,0.0,1.0,0.0,0.0
3334,8.91,8.91,0.0,8.91,8.91,1,Cup Cake Paper Large 50Pcs,,import quality,50.0,0.0,1.0,0.0,0.0
3335,5950.0,5950.0,0.0,5950.0,5950.0,1,AMERICAN KUISINE LEMON SUGAR FREE CUP CAKE 100GM,Snacks & Confectioneries,american kuisine,0.1,0.0,1.0,0.0,0.0
3336,5950.0,5950.0,0.0,5950.0,5950.0,1,AMERICAN KUISINE MILK & VANILLA SUGAR FREE CUP CAKE 100GM,Snacks & Confectioneries,american kuisine,0.1,0.0,1.0,0.0,0.0
3337,5950.0,5950.0,0.0,5950.0,5950.0,1,AMERICAN KUISINE ORANGE SUGAR FREE CUP CAKE 100GM,Snacks & Confectioneries,american kuisine,0.1,0.0,1.0,0.0,0.0
3338,4535.71,4535.71,0.0,4535.71,4535.71,1,YOPOKKI SPICY TOPOKKI RICE CAKE CUP 140GM,Food & Beverages,yopokki,0.14,0.0,1.0,0.0,0.0
3339,4535.71,4535.71,0.0,4535.71,4535.71,1,YOPOKKI ORIGINAL TOPOKKI RICE CAKE CUP 140GM,Food & Beverages,yopokki,0.14,0.0,1.0,0.0,0.0
3340,980.0,980.0,0.0,980.0,980.0,1,TREAT HOUSE DELUXE CAKE MIX STRAWBERRY 250 GM,Food & Beverages,treat,0.25,0.0,1.0,0.0,0.0
3341,980.0,980.0,0.0,980.0,980.0,1,TREAT HOUSE DELUXE CAKE MIX VANILLA 250 GM,Food & Beverages,treat,0.25,0.0,1.0,0.0,0.0
3342,2600.0,2600.0,0.0,2600.0,2600.0,1,CAKE SPRINKLE DESERT TOPPERS 100 GM,Food & Beverages,al-fatah,0.1,0.0,1.0,0.0,0.0
3343,1372.5,1372.5,0.0,1372.5,1372.5,1,Fine Life English Dry Fruit Cake 400GM,,fine life,0.4,0.0,1.0,0.0,0.0
3344,1063.75,1063.75,135.56133298252863,940.0,1187.5,1,Fine Life English Cake Plain 400 GM,,fine life,0.4,247.5,1.2632978723404256,0.1274372107943865,247.5
3347,2833.33,2833.33,0.0,2833.33,2833.33,1,EURO TWIN CAKE VANILLA FLAVOUR 30 GM,Snacks & Confectioneries,euro,0.03,0.0,1.0,0.0,0.0
3350,3475.0,3475.0,0.0,3475.0,3475.0,1,LIFESTYLE GLUTEN FREE MARBLE POUND CAKE 200 GM,Snacks & Confectioneries,lifestyle,0.2,0.0,1.0,0.0,0.0
3351,3475.0,3475.0,0.0,3475.0,3475.0,1,LIFESTYLE GLUTEN FREE VANILLA POUND CAKE 200 GM,Snacks & Confectioneries,lifestyle,0.2,0.0,1.0,0.0,0.0
3353,1800.0,1800.0,0.0,1800.0,1800.0,1,HOPPERS TEDDY CAKE MILK & VANILLA 25GM,Snacks & Confectioneries,hunters,0.025,0.0,1.0,0.0,0.0
3354,1036.59,1036.59,0.0,1036.59,1036.59,1,TREAT HOUSE STRAWBERRY MUG CAKE MIX 164 GM,Food & Beverages,treat,0.164,0.0,1.0,0.0,0.0
3355,1036.59,1036.59,0.0,1036.59,1036.59,1,TREAT HOUSE VANILLA MUG CAKE MIX 164 GM,Food & Beverages,treat,0.164,0.0,1.0,0.0,0.0
3356,3732.14,3732.14,0.0,3732.14,3732.14,1,YOPOKKI JJAJANG TOPOKKI RICE CAKE POUCH 280GM,Food & Beverages,yopokki,0.28,0.0,1.0,0.0,0.0
3357,5000.0,5000.0,0.0,5000.0,5000.0,1,JACK N JOY PANDA CAKE MILK & VANILLA 25GM,Snacks & Confectioneries,jack,0.025,0.0,1.0,0.0,0.0
3358,5000.0,5000.0,0.0,5000.0,5000.0,1,JACK N JOY TEDDY CAKE MILK & VANILLA 25GM,Snacks & Confectioneries,jack,0.025,0.0,1.0,0.0,0.0
3359,3611.11,3611.11,0.0,3611.11,3611.11,1,JACK N JOY TRIO MINI CAKE VANILLA 36GM,Snacks & Confectioneries,jack,0.036,0.0,1.0,0.0,0.0
3360,4400.0,4400.0,0.0,4400.0,4400.0,1,EURO CAKE JUMBO SWISS ROLL  STRAWBERRY 50 GM,Snacks & Confectioneries,euro,0.05,0.0,1.0,0.0,0.0
3361,4642.86,4642.86,0.0,4642.86,4642.86,1,AMERICAN KUISINE MUFFILLE MILK AND VANILLA CAKE 28 GM,Snacks & Confectioneries,american,0.028,0.0,1.0,0.0,0.0
